OBJECTID,Address Grid High,Address Grid Low,ENG_UNIQUE,Township Id,Road Id,Segment Id,Subsegment Id,Right City,Left County,Right County,Left State,Right State,Left FIPS,Right FIPS,Cardinality,Number of Lanes,Speed,Left City,Left Township,Right Township,Jurisdiction,Beginning Log Point,3D Length,Surface Type,Travel Direction,Reverse Direction,Divided,Alternate Pre Direction,Alternate Street Name,Alternate Suffix Direction,Alternate Street Type,End Log Point,Beginning Log Point 2,End Log Point 2,NLFID 2,Overlapping Road,Road ID,Pre Direction,Suffix Direction,Left To Address,Left From Address,Right To Address,Right From Address,Left Zip Code,Right Zip Code,Street Name,Street Type,Road Number,NLFID,Pre Type,Full Street Name,PNAME,Left Community,Right Community,Shield,SHAPE__Length
6136,2000,1, ,,41,58,1, ,DEL,DEL,OH,OH,29148,05774,C,2,25,GALENA, ,BERKSHIRE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,141005801, , ,0,0,1627,1745,43021,43021,JOE WALKER,RD,73,TDELTR00073**C, ,JOE WALKER RD,JOE WALKER,GALENA,BERKSHIRE TWP, ,207.426104263664
6137,1952,1768, ,,45,58,0,GALENA,DEL,DEL,OH,OH,29148,29148,C,2,25,GALENA, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,145005800, , ,1768,1878,1825,1825,43021,43021,JOE WALKER,RD,73,TDELTR00073**C, ,JOE WALKER RD,JOE WALKER,GALENA,GALENA, ,281.051013894297
6138,9300,5900, ,,41,39,0, ,DEL,DEL,OH,OH,05774,05774,C,2,50, ,BERKSHIRE TWP,BERKSHIRE TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,141003900, , ,8661,8571,0,0,43021,43021,DUSTIN,RD,104,TDELTR00104**C, ,DUSTIN RD,DUSTIN,BERKSHIRE TWP,BERKSHIRE TWP, ,320.790145783459
6139,402,311, ,,55,39,3,GALENA,DEL,DEL,OH,OH,29148,29148,C,2,25,GALENA, , ,M,0,0,P,B,True,N, ,CALEBS, ,CT,0,0,0, , ,155003903, , ,311,402,0,0,43021,43021,CALEB'S,CT,1173,MDELMR01173**C, ,CALEB'S CT,CALEB'S,GALENA,GALENA, ,321.598886147724
6140,502,224, ,,55,39,0, ,DEL,DEL,OH,OH,29148,29148,C,2,25, , , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155003900, , ,0,0,0,0,43021,43021,HAWKING,DR,1172,MDELMR01172**C, ,HAWKING DR,HAWKING,GALENA,GALENA, ,12.0693830928584
6141,502,224, ,,55,39,1,GALENA,DEL,DEL,OH,OH,29148,29148,C,2,25,GALENA, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155003901, , ,265,225,254,224,43021,43021,HAWKING,DR,1172,MDELMR01172**C, ,HAWKING DR,HAWKING,GALENA,GALENA, ,184.057400939638
6142,7700,6600, ,,42,789,44, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,1142078944, , ,7090,7126,7131,7131,43035,43035,BLUE HOLLY,DR,1417,TDELTR01417**C, ,BLUE HOLLY DR,BLUE HOLLY,ORANGE TWP,ORANGE TWP, ,230.727104807112
6143,7700,6600, ,,42,789,45, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,1142078945, , ,0,0,7171,7199,43035,43035,BLUE HOLLY,DR,1417,TDELTR01417**C, ,BLUE HOLLY DR,BLUE HOLLY,ORANGE TWP,ORANGE TWP, ,120.250145397864
6144,2200,1600, ,,42,789,46, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1142078946, , ,1789,1643,1772,1654,43035,43035,MARIGOLD,ST,1574,TDELTR01574**C, ,MARIGOLD ST,MARIGOLD,ORANGE TWP,ORANGE TWP, ,334.449269834951
6145,181,100, ,,55,91,0,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,1555009100, , ,101,181,140,180,43061,43061,WHITE BARN,PKWY,1170,MDELMR01170**C, ,WHITE BARN PKWY,WHITE BARN,OSTRANDER,OSTRANDER, ,145.529182438172
6146,136,100, ,,55,91,5,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,1555009105, , ,101,113,100,100,43061,43061,WINNERS,CIR,1167,MDELMR01167**C, ,WINNERS CIR,WINNERS,OSTRANDER,OSTRANDER, ,121.945881435785
6147,5400,2800, ,,41,838,1, ,DEL,DEL,OH,OH,43106,43106,C,2,45, ,LIBERTY TWP,LIBERTY TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,941083801, , ,0,0,3873,3873,43065,43065,RUTHERFORD,RD,122,TDELTR00122**C, ,RUTHERFORD RD,RUTHERFORD,LIBERTY TWP,LIBERTY TWP, ,228.364005599046
6148,421,209, ,,55,413,22,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555041322, , ,210,268,209,267,43015,43015,ROCKMILL,ST,209,MDELMR00209**C, ,ROCKMILL ST,ROCKMILL,DELAWARE,DELAWARE, ,402.386469356998
6149,421,209, ,,55,413,21,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555041321, , ,272,284,275,283,43015,43015,ROCKMILL,ST,209,MDELMR00209**C, ,ROCKMILL ST,ROCKMILL,DELAWARE,DELAWARE, ,125.720092023493
6150,421,209, ,,55,413,20,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555041320, , ,303,287,286,286,43015,43015,ROCKMILL,ST,209,MDELMR00209**C, ,ROCKMILL ST,ROCKMILL,DELAWARE,DELAWARE, ,116.731752182521
6151,4200,1700, ,,41,75,0, ,DEL,DEL,OH,OH,77336,77336,C,2,55, ,TRENTON TWP,TRENTON TWP,T,0,0,P,B, ,N, , , , ,0,0,0,TDELTR00050**C,O,1741007500, , ,0,0,3220,3220,43074,43074,CREEK,RD,53,TDELTR00053**C, ,CREEK RD,CREEK,TRENTON TWP,TRENTON TWP, ,245.704791543253
6152,12700,12001, ,,41,74,0, ,DEL,DEL,OH,OH,64178,77336,C,2,55, ,PORTER TWP,TRENTON TWP,T,0,0,P,B, ,N, , , , ,0,0,0,TDELTR00050**C,Y,1741007400, , ,12501,12001,12282,12010,43074,43074,STOCKWELL,RD,50,TDELTR00050**C, ,STOCKWELL RD,STOCKWELL,PORTER TWP,TRENTON TWP, ,1034.0113646172
6153,4200,1700, ,,41,72,0, ,DEL,DEL,OH,OH,77336,77336,C,2,55, ,TRENTON TWP,TRENTON TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1741007200, , ,3033,1703,3114,2092,43074,43074,CREEK,RD,53,TDELTR00053**C, ,CREEK RD,CREEK,TRENTON TWP,TRENTON TWP, ,3617.58175037656
6154,555,393, ,,55,58,0,GALENA,DEL,DEL,OH,OH,29148,29148,C,2,25,GALENA, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,155005800, , ,555,393,550,394,43021,43021,MELIMARE,DR,1171,MDELMR01171**C, ,MELIMARE DR,MELIMARE,GALENA,GALENA, ,533.718845159975
6155,308,102, ,,55,460,4,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555046004, , ,168,180,167,179,43015,43015,AARON,DR,129,MDELMR00129**C, ,AARON DR,AARON,DELAWARE,DELAWARE, ,140.916528603483
6156,308,102, ,,55,460,5,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555046005, , ,192,268,191,197,43015,43015,AARON,DR,129,MDELMR00129**C, ,AARON DR,AARON,DELAWARE,DELAWARE, ,110.085272403947
6157,308,102, ,,55,424,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555042400, , ,126,156,127,155,43015,43015,AARON,DR,129,MDELMR00129**C, ,AARON DR,AARON,DELAWARE,DELAWARE, ,129.544607314074
6158,308,102, ,,55,426,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,555042600, , ,102,120,103,121,43015,43015,AARON,DR,129,MDELMR00129**C, ,AARON DR,AARON,DELAWARE,DELAWARE, ,157.650173887796
6159,217,200, ,,55,427,0,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555042700, , ,216,200,217,201,43015,43015,AARON,CT,951,MDELMR00951**C, ,AARON CT,AARON,DELAWARE,DELAWARE, ,75.5696564661644
6160,3900,1,E POWELL-2,,31,407,3, ,DEL,DEL,OH,OH,58618,58618,C,2,45, ,ORANGE TWP,ORANGE TWP,C,0,0,P,B, ,N,EAST,POWELL, ,RD,0,0,0, , ,1131040703,E, ,0,0,1846,1808,43035,43035,POWELL,RD,14,CDELCR00014**C, ,E POWELL RD,POWELL,ORANGE TWP,ORANGE TWP, ,116.147611791935
6161,4100,1,AFRICA-3,,31,274,10, ,DEL,DEL,OH,OH,05788,05788,C,2,55, ,BERLIN TWP,BERLIN TWP,C,0,0,P,B,True,N, , , , ,0,0,0, , ,231027410, , ,0,0,201,201,43015,43015,AFRICA,RD,21,CDELCR00021**C, ,AFRICA RD,AFRICA,BERLIN TWP,BERLIN TWP, ,470.558723672424
6162,6600,6200, ,,42,274,8, ,DEL,DEL,OH,OH,05788,05788,C,2,25, ,BERLIN TWP,BERLIN TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,242027408, , ,6401,6295,6400,6304,43021,43021,ALUM CREEK,DR,1708,TDELTR01708**C, ,ALUM CREEK DR,ALUM CREEK,BERLIN TWP,BERLIN TWP, ,403.380302851872
6163,1000,400, ,,42,72,9, ,DEL,DEL,OH,OH,21448,21448,C,2,25, ,DELAWARE TWP,DELAWARE TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,542007209, , ,969,511,968,512,43015,43015,MAKETEWAH,DR,1230,TDELTR01230**C, ,MAKETEWAH DR,MAKETEWAH,DELAWARE TWP,DELAWARE TWP, ,1215.17961542893
6164,90,15, ,,55,554,0,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,25,POWELL, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,955055400, , ,40,90,15,75,43065,43065,CLAIREDAN,DR,926,MDELMR00926**C, ,CLAIREDAN DR,CLAIREDAN,POWELL,POWELL, ,404.107060078511
6165,5400,1000,OSTRANDER,,31,46,0,OSTRANDER,DEL,DEL,OH,OH,70842,58940,C,2,55, , ,SCIOTO TWP,C,0,0,P,B,True,N,N/NORTH,MAIN/MAIN, ,ST/ST,0,0,0, , ,1531004600, , ,3800,3800,3737,3811,43061,43061,OSTRANDER,RD,163,CDELCR00163**C, ,OSTRANDER RD,OSTRANDER,SCIOTO TWP,OSTRANDER, ,364.907601300592
6166,5400,1000,OSTRANDER,,31,38,0, ,DEL,DEL,OH,OH,70842,70842,C,2,55, ,SCIOTO TWP,SCIOTO TWP,C,0,0,P,B,True,N,S/SOUTH,MAIN/MAIN, ,ST/ST,0,0,0, , ,1531003800, , ,4290,4290,0,0,43061,43061,OSTRANDER,RD,153,CDELCR00153**C, ,OSTRANDER RD,OSTRANDER,SCIOTO TWP,SCIOTO TWP, ,49.8312999338015
6167,0,0, ,,35,38,1,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B,True,N,S/SOUTH,MAIN/MAIN, ,ST/ST,0,0,0, , ,1535003801, , ,0,0,4400,4400,43061,43061,OSTRANDER,RD,153,MDELMR00153**C, ,OSTRANDER RD,OSTRANDER,OSTRANDER,OSTRANDER, ,316.422517501084
6168,5400,1000,OSTRANDER,,31,38,2,OSTRANDER,DEL,DEL,OH,OH,58940,70842,C,2,55, , ,SCIOTO TWP,C,0,0,P,B,True,N,S/SOUTH,MAIN/MAIN, ,ST/ST,0,0,0, , ,1531003802, , ,0,0,0,0,43061,43061,OSTRANDER,RD,153,CDELCR00153**C, ,OSTRANDER RD,OSTRANDER,OSTRANDER,SCIOTO TWP, ,191.563409833908
6169,9641,9235, ,,55,460,4,SHAWNEE HILLS,DEL,DEL,OH,OH,71976,71976,C,2,15,SHAWNEE HILLS, , ,M,0,0,P,B, ,N,W/,VIEW/WEST VIEW, ,DR/DR,0,0,0, , ,455046004, , ,9641,9511,0,0,43065,43065,WESTVIEW,DR,484,MDELMR00484**C, ,WESTVIEW DR,WESTVIEW,SHAWNEE HILLS,SHAWNEE HILLS, ,76.0105411262884
6170,3500,2900, ,,42,530,6, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,1142053006, , ,3229,2951,3224,2954,43035,43035,MCCAMMON CHASE,DR,1397,TDELTR01397**C, ,MCCAMMON CHASE DR,MCCAMMON CHASE,ORANGE TWP,ORANGE TWP, ,559.266958048329
6171,1693,1677, ,,61,410,3,COLUMBUS,DEL,DEL,OH,OH,18000,18000,C,2,25,COLUMBUS, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1161041003, , ,0,0,1685,1677,43240,43240,FLAT ROCK,RUN,80097,PDELMR80097**C, ,FLAT ROCK RUN,FLAT ROCK,COLUMBUS,COLUMBUS, ,46.3703193078525
6172,1693,1677, ,,61,410,4,COLUMBUS,DEL,DEL,OH,OH,18000,18000,C,2,25,COLUMBUS, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1161041004, , ,0,0,1693,1689,43240,43240,FLAT ROCK,RUN,80097,PDELMR80097**C, ,FLAT ROCK RUN,FLAT ROCK,COLUMBUS,COLUMBUS, ,46.5909774147873
6173,3900,1,E POWELL-2,,31,410,4, ,DEL,DEL,OH,OH,58618,58618,C,2,45, ,ORANGE TWP,ORANGE TWP,C,0,0,P,B, ,N,EAST,POWELL, ,RD,0,0,0, , ,1131041004,E, ,2981,2981,2978,2960,43035,43240,POWELL,RD,14,CDELCR00014**C, ,E POWELL RD,POWELL,ORANGE TWP,ORANGE TWP, ,128.919076932438
6174,74,20, ,,55,460,9,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555046009, , ,73,31,74,20,43015,43015,MADISON,CT,1176,MDELMR01176**C, ,MADISON CT,MADISON,DELAWARE,DELAWARE, ,244.904674622141
6175,254,200, ,,55,460,8,DELAWARE,DEL,DEL,OH,OH,21434,21434,C,2,25,DELAWARE, , ,M,0,0,P,B, ,N, , , , ,0,0,0, , ,555046008, , ,253,201,254,200,43015,43015,JAY,CT,1175,MDELMR01175**C, ,JAY CT,JAY,DELAWARE,DELAWARE, ,230.759719326162
6176,141,100, ,,55,332,15,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,25,POWELL, , ,M,0,0,P,B, ,N, ,WAGON/WAGON EAST/WAGON E,EAST//,TRAIL/TRAIL/TRAIL,0,0,0, , ,955033215, ,E,141,111,134,104,43065,43065,WAGON,TRL,1119,MDELMR01119**C, ,WAGON TRL E,WAGON,POWELL,POWELL, ,157.615680362787
6177,0,0, ,,55,332,16,POWELL,DEL,DEL,OH,OH,64486,64486,C,2,25,POWELL, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,955033216, , ,0,0,0,0,43065,43065,GREY OAKS,DR,544,MDELMR00544**C, ,GREY OAKS DR,GREY OAKS,POWELL,POWELL, ,109.401719123252
6178,9335,9251, ,,61,410,2,COLUMBUS,DEL,DEL,OH,OH,18000,18000,C,2,25,COLUMBUS, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1161041002, , ,9331,9251,9328,9252,43240,43240,POLARIS GREEN,DR,80117,PDELMR80117**C, ,POLARIS GREEN DR,POLARIS GREEN,COLUMBUS,COLUMBUS, ,326.056496604916
6179,0,0, ,,65,410,6,COLUMBUS,DEL,DEL,OH,OH,18000,18000,C,1,20,COLUMBUS, , ,P,0,0,P,B, ,N, , , , ,0,0,0, , ,1165041006, , ,0,0,0,0,43240,43240, ,ALY,76,PDELAL00076**C, ,ALY, ,COLUMBUS,COLUMBUS, ,81.7912430023594
6180,75,59, ,,55,71,0,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B, ,N,NORTH/N,4TH/FOURTH, ,ST/ST,0,0,0, , ,1555007100,N, ,59,59,0,0,43061,43061,4TH,ST,1025,MDELMR01025**C, ,N 4TH ST,4TH,OSTRANDER,OSTRANDER, ,167.331425075044
6181,75,59, ,,55,71,1,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B, ,N,NORTH/N,4TH/FOURTH, ,ST/ST,0,0,0, , ,1555007101,N, ,75,75,0,0,43061,43061,4TH,ST,1025,MDELMR01025**C, ,N 4TH ST,4TH,OSTRANDER,OSTRANDER, ,78.0729105522802
6182,0,0, ,,55,71,2,OSTRANDER,DEL,DEL,OH,OH,58940,58940,C,2,25,OSTRANDER, , ,M,0,0,P,B,True,N, , , , ,0,0,0, , ,1555007102, , ,0,0,0,0,43061,43061,LAURA,DR,1178,MDELMR01178**C, ,LAURA DR,LAURA,OSTRANDER,OSTRANDER, ,45.6727411832713
6183,16600,15600, ,,41,124,0, ,DEL,DEL,OH,OH,33516,33516,C,2,55, ,HARLEM TWP,HARLEM TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,741012400, , ,16337,15675,16492,15660,43074,43074,LEWIS,RD,38,TDELTR00038**C, ,LEWIS RD,LEWIS,HARLEM TWP,HARLEM TWP, ,2222.81727280353
6184,9100,6400, ,,42,356,0, ,DEL,DEL,OH,OH,58618,58618,C,2,25, ,ORANGE TWP,ORANGE TWP,T,0,0,P,B,True,N, , , , ,0,0,0, , ,1142035600, , ,8180,8288,8157,8377,43035,43035,GREEN MEADOWS,DR,409,TDELTR00409**C, ,GREEN MEADOWS DR,GREEN MEADOWS,ORANGE TWP,ORANGE TWP, ,1581.81056684617
6185,234,108, ,,55,2066,5,WESTERVILLE,DEL,FRA,OH,OH,83342,83342,C,2,25,WESTERVILLE, , ,M,0,0,P,B, ,N, ,OLD COUNTYLINE, ,RD,0,0,0, , ,655206605, , ,234,220,0,0,43081,43081,OLD COUNTY LINE,RD,830,MDELMR00830**C, ,OLD COUNTY LINE RD,OLD COUNTY LINE,WESTERVILLE,WESTERVILLE, ,149.883990895107
6186,349,308, ,,63,731,4,WESTERVILLE,DEL,DEL,OH,OH,83342,83342,C,2,20,WESTERVILLE, , ,P,0,0,P,B, ,N, ,BUCK RUN, ,TRAIL,0,0,0, , ,663073104, , ,349,315,348,308,43082,43082,BUCK RUN,TRL,80156,PDELMR80156**C, ,BUCK RUN TRL,BUCK RUN,WESTERVILLE,WESTERVILLE, ,177.22945433662
6187,380,352, ,,63,731,2,WESTERVILLE,DEL,DEL,OH,OH,83342,83342,C,2,20,WESTERVILLE, , ,P,0,0,P,B, ,N, ,NATURE, ,TRAIL,0,0,0, , ,663073102, , ,375,367,380,352,43082,43082,NATURE,TRL,80168,PDELMR80168**C, ,NATURE TRL,NATURE,WESTERVILLE,WESTERVILLE, ,118.50727069518
6188,380,352, ,,63,731,3,WESTERVILLE,DEL,DEL,OH,OH,83342,83342,C,2,20,WESTERVILLE, , ,P,0,0,P,B, ,N, ,NATURE, ,TRAIL,0,0,0, , ,663073103, , ,365,353,0,0,43082,43082,NATURE,TRL,80168,PDELMR80168**C, ,NATURE TRL,NATURE,WESTERVILLE,WESTERVILLE, ,116.851065286121
6189,7740,7432,AFRICA-1,,31,536,0, ,DEL,DEL,OH,OH,29694,29694,C,2,45, ,GENOA TWP,GENOA TWP,C,0,0,P,B,True,N, , , , ,0,0,0, , ,631053600, , ,7506,7506,7513,7527,43082,43082,AFRICA,RD,21,CDELCR00021**C, ,AFRICA RD,AFRICA,GENOA TWP,GENOA TWP, ,195.246606991998
6190,7740,7432,AFRICA-1,,31,536,1, ,DEL,DEL,OH,OH,29694,29694,C,2,45, ,GENOA TWP,GENOA TWP,C,0,0,P,B,True,N, , , , ,0,0,0, , ,631053601, , ,0,0,0,0,43082,43082,AFRICA,RD,21,CDELCR00021**C, ,AFRICA RD,AFRICA,GENOA TWP,GENOA TWP, ,146.757818523134
6191,5600,5200, ,,63,107,4, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663010704, , ,5508,5508,5501,5501,43082,43082,DUVALL,DR,80434,PDELTR80434**C, ,DUVALL DR,DUVALL,GENOA TWP,GENOA TWP, ,69.1379128513921
6192,8300,8000, ,,63,107,7, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663010707, , ,8117,8069,8118,8088,43082,43082,JULIAN,DR,80449,PDELTR80449**C, ,JULIAN DR,JULIAN,GENOA TWP,GENOA TWP, ,106.728662902639
6193,8300,8000, ,,63,107,5, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663010705, , ,8201,8131,8136,8136,43082,43082,JULIAN,DR,80449,PDELTR80449**C, ,JULIAN DR,JULIAN,GENOA TWP,GENOA TWP, ,156.409433086016
6194,8300,8000, ,,63,107,6, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663010706, , ,8249,8215,8220,8220,43082,43082,JULIAN,DR,80449,PDELTR80449**C, ,JULIAN DR,JULIAN,GENOA TWP,GENOA TWP, ,81.3423439648964
6195,8300,8100, ,,63,107,3, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663010703, , ,8265,8121,8256,8122,43082,43082,SNEAD,WAY,80476,PDELTR80476**C, ,SNEAD WAY,SNEAD,GENOA TWP,GENOA TWP, ,295.825349189221
6196,8100,7900, ,,42,107,9, ,DEL,DEL,OH,OH,29694,29694,C,2,25, ,GENOA TWP,GENOA TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,642010709, , ,7941,7911,8042,7910,43082,43082,THORNBUSH,DR,1238,TDELTR01238**C, ,THORNBUSH DR,THORNBUSH,GENOA TWP,GENOA TWP, ,285.660691463692
6197,7000,3200,S OLD 3C HWY-1,,31,632,1, ,DEL,DEL,OH,OH,29694,29694,C,2,45, ,GENOA TWP,GENOA TWP,C,0,0,P,B,True,N,SOUTH/S,OLD 3C/OLD 3 C, ,HWY/HWY,0,0,0, , ,631063201,S, ,6208,6444,6131,6405,43082,43082,OLD 3C,HWY,24,CDELCR00024**C, ,S OLD 3C HWY,OLD 3C,GENOA TWP,GENOA TWP, ,731.357317166867
6198,5400,5100, ,,63,783,3, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663078303, , ,0,0,5192,5192,43082,43082,GILLEN,WAY,80440,PDELTR80440**C, ,GILLEN WAY,GILLEN,GENOA TWP,GENOA TWP, ,77.2359038649346
6199,5400,5100, ,,63,783,15, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663078315, , ,0,0,0,0,43082,43082,GILLEN,WAY,80440,PDELTR80440**C, ,GILLEN WAY,GILLEN,GENOA TWP,GENOA TWP, ,28.0763087853197
6200,5600,5500, ,,63,783,1, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663078301, , ,5544,5550,5549,5557,43082,43082,MIDFIELD,DR,80464,PDELTR80464**C, ,MIDFIELD DR,MIDFIELD,GENOA TWP,GENOA TWP, ,75.9035132863575
6201,5600,5500, ,,63,783,14, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663078314, , ,5532,5540,0,0,43082,43082,EDINVALE,LN,80436,PDELTR80436**C, ,EDINVALE LN,EDINVALE,GENOA TWP,GENOA TWP, ,76.560755202742
6202,5300,5100, ,,63,783,12, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663078312, , ,5233,5233,0,0,43082,43082,BARDON,DR,80426,PDELTR80426**C, ,BARDON DR,BARDON,GENOA TWP,GENOA TWP, ,28.8537391672255
6203,5600,5400, ,,63,783,9, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663078309, , ,0,0,0,0,43082,43082,CROSSKIRK,DR,80432,PDELTR80432**C, ,CROSSKIRK DR,CROSSKIRK,GENOA TWP,GENOA TWP, ,51.3808261041664
6204,5600,5400, ,,63,783,8, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663078308, , ,5516,5516,5519,5519,43082,43082,CROSSKIRK,DR,80432,PDELTR80432**C, ,CROSSKIRK DR,CROSSKIRK,GENOA TWP,GENOA TWP, ,108.348668496517
6205,5500,5200, ,,63,783,6, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B, ,N, , , , ,0,0,0, , ,663078306, , ,5283,5253,5282,5262,43082,43082,LANGWELL,DR,80457,PDELTR80457**C, ,LANGWELL DR,LANGWELL,GENOA TWP,GENOA TWP, ,114.455866529909
6206,5600,5500, ,,63,783,0, ,DEL,DEL,OH,OH,29694,29694,C,2,20, ,GENOA TWP,GENOA TWP,P,0,0,P,B,True,N, , , , ,0,0,0, , ,663078300, , ,0,0,0,0,43082,43082,MIDFIELD,DR,80464,PDELTR80464**C, ,MIDFIELD DR,MIDFIELD,GENOA TWP,GENOA TWP, ,83.1794269563549
6207,5800,4500, ,,42,783,4, ,DEL,DEL,OH,OH,29694,29694,C,2,25, ,GENOA TWP,GENOA TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,642078304, , ,0,0,5044,4952,43082,43082,ALSTON GROVE,DR,1312,TDELTR01312**C, ,ALSTON GROVE DR,ALSTON GROVE,GENOA TWP,GENOA TWP, ,235.025715721797
6208,5100,5000, ,,42,783,1, ,DEL,DEL,OH,OH,29694,29694,C,2,25, ,GENOA TWP,GENOA TWP,T,0,0,P,B, ,N, , , , ,0,0,0, , ,642078301, , ,5043,5043,0,0,43082,43082,DIMITRIOUS STANLEY,WAY,99755,TDELTR99755**C, ,DIMITRIOUS STANLEY WAY,DIMITRIOUS STANLEY,GENOA TWP,GENOA TWP, ,92.6438594794496
